mean,var,calculus,maxAbs,deltaT,median,gradientF,gradientS,bS,label
0.008947224,2.98E-05,1.8968115,0.016373276,212,0.009159029,0.000218487,-0.000134159,0.016851297,0
-0.022268613,8.43E-05,-12.6263037,0.035658224,567,-0.022250454,-5.99E-05,8.11E-05,-0.0302649,0
-0.009684095,4.95E-05,-5.074465675,0.023411,524,-0.008626359,-0.000321537,3.58E-07,-0.008911094,0
-0.023548558,0.000128648,-4.921648521,0.037644885,209,-0.025698316,-0.000520582,0.000282609,-0.041862581,0
0.029501013,0.000252362,7.581760452,0.050131532,257,0.031757873,0.000403511,-0.000445633,0.056543142,1
0.035619161,0.000531868,9.937745894,0.070239748,279,0.034684044,0.000541768,-0.000602217,0.075707486,1
-0.018427036,8.28E-05,-4.348780451,0.029472158,236,-0.020212464,-0.000249922,0.00027579,-0.033727971,1
0.013354573,4.53E-05,1.709385282,0.021446609,128,0.014754637,0.000314827,-0.000397018,0.024700686,1
-0.02336464,0.000135833,-3.247684961,0.037331191,139,-0.02586826,-0.000578315,0.000559059,-0.042739619,1
-0.035130721,0.000834554,-10.18790909,0.082181246,290,-0.027933921,-0.000889288,0.000491479,-0.074500608,1
0.017343652,0.000117025,6.764024106,0.040832978,390,0.015225843,0.000569138,-5.91E-05,0.024883797,1
-0.007302367,1.79E-05,-0.949307667,0.012714269,130,-0.00788725,-0.000268664,0.000188294,-0.014185441,1
-0.019389903,0.000149701,-3.91676036,0.036093867,202,-0.020098915,-0.000392947,0.000426157,-0.040729286,1
0.007117959,9.17E-06,0.996514233,0.01025435,140,0.008149319,0.000164901,-0.000123642,0.011896931,1
-0.011171558,3.43E-05,-1.686905207,0.018456202,151,-0.012248983,-0.000269529,0.000258579,-0.021061492,1
0.00695695,1.07E-05,0.695695034,0.010750616,100,0.007755089,0.000217835,-0.000218078,0.012282061,1
-0.021027285,0.000116809,-3.406420103,0.034231909,162,-0.023131165,-0.000383903,0.000532769,-0.03975025,1
0.020327196,0.000107657,2.479917866,0.033013776,122,0.022325404,0.000643832,-0.000527184,0.037440161,1
0.025551242,0.000183787,4.267057402,0.042426893,167,0.027961114,0.000522504,-0.000581294,0.048629353,1
0.020503782,0.000102764,2.398942493,0.032586451,117,0.022689898,0.000603994,-0.000564772,0.037269639,1
-0.023703509,0.000136305,-2.915531644,0.037736065,123,-0.026016701,-0.000660871,0.000623538,-0.042985153,1
0.018767415,0.000137833,3.171693204,0.034215679,169,0.020034788,0.000563581,-0.000399583,0.037360933,1
0.004043456,3.99E-06,0.816778178,0.006623157,202,0.004491922,4.69E-05,-0.000112506,0.007659554,1
-0.00677683,9.67E-06,-0.962309791,0.010162725,142,-0.007725557,-0.000138095,0.000148973,-0.01184907,1
0.011246752,3.07E-05,1.237142693,0.017739022,110,0.012552121,0.00030442,-0.000369709,0.020425591,1
-0.023200328,0.000138012,-3.340847269,0.037620544,144,-0.025390266,-0.00062162,0.000502053,-0.042606077,1
0.017293759,8.68E-05,2.473007508,0.028907494,143,0.018875552,0.000458773,-0.000432908,0.032826933,1
0.013987283,5.46E-05,1.748410378,0.023037056,125,0.015426706,0.000369738,-0.000422351,0.026345868,1
-0.009685745,4.56E-05,-1.685319703,0.019600527,174,-0.009215044,-0.000403436,0.000186775,-0.019692709,1
0.015966973,9.66E-05,3.752238542,0.029924761,235,0.01604754,0.000216041,-0.000394336,0.034510733,1
-0.008449065,1.40E-05,-1.106827531,0.012601739,131,-0.009473709,-0.000238509,0.000158624,-0.014425722,1
0.020279269,0.000126587,5.536240466,0.035721854,273,0.020856454,0.00029417,-0.000273394,0.038669804,1
-0.011156425,3.84E-05,-1.695776637,0.018995549,152,-0.012100699,-0.000294193,0.00026555,-0.021553256,1
-0.010006114,3.02E-05,-1.781088223,0.017007021,178,-0.010805636,-0.000190813,0.000231688,-0.019524421,1
-0.008096851,1.71E-05,-0.817781957,0.013097242,101,-0.008898552,-0.000240804,0.000301235,-0.014948045,1
0.026862033,0.000206797,6.366301876,0.046192756,237,0.028052092,0.000599922,-0.00031755,0.050043538,1
0.009326571,2.08E-05,1.053902539,0.01468004,113,0.010380294,0.00026802,-0.000270169,0.016878386,1
-0.0210349,0.000113704,-5.826667364,0.03209188,277,-0.024772071,-0.000218928,0.00028214,-0.037302012,1
0.012145762,5.99E-05,2.87854562,0.023365591,237,0.011758338,0.000184187,-0.000271877,0.026501429,1
-0.027753463,0.000360546,-7.854229888,0.057185437,283,-0.025155433,-0.000359248,0.00061457,-0.063952903,1
0.005602646,9.61E-06,0.941244581,0.009388221,168,0.006227203,0.000151311,-0.000104059,0.010572452,1
0.008261826,2.47E-05,1.619317978,0.014970085,196,0.008664634,0.000171114,-0.000170263,0.016799564,1
-0.014414982,4.44E-05,-5.304713525,0.024905919,368,-0.014338626,-7.17E-05,0.000280708,-0.028440796,1
0.006889851,6.96E-06,2.625033157,0.011839181,381,0.006787998,1.29E-05,-0.000178297,0.013584172,1
-0.017176866,9.35E-05,-12.89982623,0.039340913,751,-0.014915527,-3.38E-06,0.000575232,-0.045152981,1
0.022090446,7.25E-05,4.683174564,0.030265307,212,0.025841422,0.000206565,-0.000335024,0.035473508,1
-0.023013188,0.000128489,-3.521017724,0.036395145,153,-0.025638152,-0.000513431,0.000488349,-0.041751898,1
0.016717558,6.67E-05,2.92557266,0.026437867,175,0.018513713,0.000395831,-0.000263068,0.029948095,1
0.022849824,0.00016206,3.77022103,0.039234252,165,0.024528283,0.000551234,-0.000508595,0.044336489,1
-0.006895335,5.36E-06,-1.337694935,0.010253604,194,-0.007173406,-3.35E-05,0.000213823,-0.011775532,1
0.017321624,8.57E-05,3.377716678,0.028673554,195,0.019071526,0.000322751,-0.000325154,0.032895026,1
0.013359549,5.71E-05,2.124168259,0.023245068,159,0.014235806,0.000296504,-0.000351897,0.026610424,1
0.011885505,3.81E-05,1.438146122,0.019562636,121,0.012947546,0.000358525,-0.000336937,0.022223871,1
0.012592746,4.25E-05,1.813355365,0.020610323,144,0.013802969,0.00030634,-0.000309199,0.023593302,1
0.005800706,7.61E-06,1.044127032,0.008926608,180,0.006558221,9.15E-05,-0.000115283,0.010392131,1
-0.006382172,9.41E-06,-0.753096337,0.009928053,118,-0.007136345,-0.000166379,0.00017841,-0.011453185,1
0.016874828,9.06E-05,3.324341164,0.029692173,197,0.017677055,0.000382486,-0.000293814,0.032638311,1
-0.012930356,0.000102101,-5.27558529,0.030523847,408,-0.01083565,-0.000101896,0.000298271,-0.033930304,1
0.007423117,1.42E-05,0.80911977,0.011957176,109,0.008174489,0.000231395,-0.00023533,0.013707295,1
0.009617296,1.28E-05,5.635735633,0.017408469,586,0.009524521,0.000237722,-1.21E-05,0.012474396,1
-0.010586203,2.62E-05,-1.14330992,0.016590149,108,-0.011783925,-0.000323194,0.000311195,-0.018973554,1
0.015939045,6.95E-05,2.422734782,0.026125822,152,0.01756258,0.000401632,-0.000349897,0.029907586,1
0.013129712,4.13E-05,3.413725056,0.02442816,260,0.012133286,0.000380307,-8.71E-05,0.020844238,1
0.009145897,2.10E-05,0.960319177,0.014587695,105,0.010107353,0.00027135,-0.000304034,0.016700749,1
-0.01767568,0.000244048,-4.949190302,0.042334117,280,-0.014224897,-0.000526064,0.000254141,-0.038176219,1
0.026967221,0.000285095,10.84082298,0.061862838,402,0.025004657,0.000145309,-0.000939727,0.071196959,1
-0.035272847,0.00029766,-4.162195986,0.055832785,118,-0.039039393,-0.001060775,0.000922526,-0.063801548,1
0.036411456,0.000355183,5.498129838,0.059819707,151,0.039847874,0.000943909,-0.000776076,0.067434285,1
-0.015125854,6.81E-05,-2.223500506,0.025534377,147,-0.016442872,-0.00047551,0.000319137,-0.028415145,1
0.004157876,3.33E-06,0.498945166,0.006096718,120,0.004737486,0.0001037,-9.63E-05,0.007063331,1
-0.011757927,7.22E-05,-3.02178736,0.023830367,257,-0.011695419,-0.000228053,0.000212447,-0.024992962,1
0.01329116,0.000132045,6.406338914,0.035043255,482,0.007651264,7.24E-05,-0.000359486,0.040965141,1
-0.011013901,2.83E-05,-1.189501257,0.017223353,108,-0.012283297,-0.000368684,0.000300441,-0.019560083,1
0.014413136,4.77E-05,2.30610174,0.022377907,160,0.016139825,0.000309449,-0.000272735,0.025795651,1
-0.013976852,5.99E-05,-2.34811119,0.023941079,168,-0.01500737,-0.000347935,0.000287208,-0.026604427,1
-0.017492888,8.67E-05,-2.274075401,0.02907631,130,-0.019118176,-0.000450094,0.000513712,-0.033336929,1
0.012219763,6.95E-05,6.207639507,0.030166997,508,0.009375574,0.000541941,-3.46E-05,0.019055932,1
-0.005234374,6.28E-06,-0.858437321,0.008109702,164,-0.005840193,-0.00013057,8.49E-05,-0.009280763,1
-0.022033459,0.000153735,-3.701621185,0.038145498,168,-0.023552363,-0.000498785,0.000513176,-0.043312626,1
0.007964853,1.01E-05,1.728373037,0.011291085,217,0.009161374,0.000178266,-6.45E-05,0.012935108,1
-0.010832285,2.84E-05,-2.123127911,0.017236354,196,-0.011993911,-0.000160504,0.000212527,-0.020042267,1
0.015039291,5.05E-05,2.376207937,0.023295246,158,0.016800992,0.000263851,-0.000348761,0.02710479,1
-0.02963801,0.000182071,-8.535746833,0.042433944,288,-0.035224979,-0.000291241,0.000317433,-0.051382128,1
-0.034162895,0.000646357,-12.43529367,0.080993066,364,-0.019854733,-0.000819525,0.00028636,-0.065761484,1
0.027521846,0.000202585,5.531890963,0.045114125,201,0.030235651,0.000415016,-0.000570591,0.051983525,0
-0.01210593,3.57E-05,-1.428499739,0.019206281,118,-0.013413078,-0.000414962,0.000291391,-0.021718813,0
0.010203205,2.32E-05,1.183571812,0.015670743,116,0.011473742,0.00026319,-0.000288615,0.018155319,0
-0.017217957,0.00010806,-3.133668185,0.031338586,182,-0.01785764,-0.000472024,0.000328329,-0.033669108,0
0.00936157,2.02E-05,2.52762398,0.017173958,270,0.009634646,6.23E-05,-0.000320228,0.019815201,0
-0.016818689,8.20E-05,-1.917330522,0.028157194,114,-0.018308962,-0.000561259,0.000523807,-0.032019587,0
0.011544791,3.23E-05,2.747660297,0.020886338,238,0.009424479,0.000102262,-0.000278892,0.023721885,0
0.036525021,0.000414355,6.75712884,0.062103927,185,0.04003891,0.000677859,-0.000806383,0.07164646,0
-0.025461674,0.000192095,-4.455792956,0.042832772,175,-0.027892193,-0.000655403,0.000454333,-0.047785861,0
0.008436026,1.60E-05,1.088247414,0.013240125,129,0.009277961,0.000179052,-0.00024529,0.015190871,0
-0.012978039,4.73E-05,-1.985639962,0.021707103,153,-0.013997312,-0.000363679,0.000266093,-0.024291299,0
0.015965099,7.11E-05,2.171253485,0.026734266,136,0.017139877,0.000342487,-0.000507895,0.030695602,0
-0.032474223,0.000318683,-5.585566385,0.055184813,172,-0.035125929,-0.000801444,0.000638905,-0.062121269,0
0.020859183,0.000123061,2.732553006,0.034705803,131,0.022794353,0.00057329,-0.000577982,0.039442466,0
0.015710071,5.04E-05,3.251984642,0.023558471,207,0.017977443,0.000341759,-0.000169865,0.027183216,0
-0.003891712,3.80E-06,-1.650085951,0.006622423,424,-0.004106703,-0.000158486,3.16E-06,-0.004452942,0
0.006969752,1.28E-05,1.261525099,0.01135702,181,0.007667461,0.000126131,-0.000142571,0.013061328,0
-0.002662343,2.33E-06,-0.394026781,0.00482528,148,-0.002626575,-0.00011097,5.04E-05,-0.004985651,0
0.012033786,4.72E-05,3.116750561,0.020744204,259,0.013087788,0.000175936,-0.000181809,0.02382111,0
-0.006359364,8.31E-06,-1.92688734,0.010485642,303,-0.00677688,-0.000133105,4.14E-05,-0.01077709,0
0.00483226,7.14E-06,0.845645497,0.008346845,175,0.005116134,0.00010127,-0.000105826,0.009468243,0
0.023848209,0.000150668,6.105141516,0.038196085,256,0.026935831,0.000265554,-0.000417893,0.044538499,0
-0.022330748,0.000173518,-4.242842069,0.039723086,190,-0.023633083,-0.000481863,0.00047179,-0.044658691,0
-0.006106554,7.75E-06,-0.977048693,0.009334856,160,-0.006836308,-9.21E-05,0.000157722,-0.01078066,0
0.006431574,1.07E-05,0.694609945,0.010339898,108,0.007127668,0.000207579,-0.000201286,0.011803489,0
-0.01260215,9.14E-05,-6.275870465,0.0341913,498,-0.008718454,-4.08E-05,0.000449205,-0.03942217,0
0.017278355,7.86E-05,2.332577901,0.028039284,135,0.018998371,0.000479954,-0.000418582,0.031966346,0
0.024106088,0.000165342,9.40137416,0.044351627,390,0.024549716,0.000613378,2.03E-06,0.023667221,0
-0.010879475,2.94E-05,-1.142344895,0.017329108,105,-0.012089863,-0.000390273,0.000316552,-0.019659259,0
-0.025304512,0.000200655,-12.37390633,0.053260424,489,-0.025389152,-0.000707948,3.25E-05,-0.031068885,0
-0.016000938,6.12E-05,-2.320135945,0.02530781,145,-0.017753479,-0.000415575,0.000326973,-0.028801194,0
0.027909687,0.000188808,6.614595769,0.045338561,237,0.030453559,0.000297261,-0.000575259,0.052576528,0
-0.015474124,4.20E-05,-6.189649799,0.029012761,400,-0.014327295,-0.000560171,2.43E-05,-0.019203132,0
0.01060493,2.79E-05,2.523973296,0.017808513,238,0.010995798,0.000114751,-0.000221628,0.020503399,0
0.024730149,0.000295878,14.59078789,0.063737148,590,0.019489381,6.02E-05,-0.000393124,0.068116159,0
0.027580862,0.000199341,10.425566,0.049534148,378,0.028578823,0.000742317,-1.63E-05,0.029675003,0
-0.055579903,0.001162855,-10.56018161,0.102543036,190,-0.057137819,-0.001186529,0.001288881,-0.114654905,0
-0.016984422,7.53E-05,-2.072099487,0.027703731,122,-0.018541117,-0.000531323,0.000440606,-0.031380228,0
0.024378626,0.000178907,3.705551146,0.041616303,152,0.026140137,0.000592536,-0.000613879,0.047174141,1
-0.020582842,0.000107525,-3.663745898,0.035676688,178,-0.019866863,-0.000264208,0.000694475,-0.041217583,1
0.053594678,0.000816758,8.360769705,0.089267605,156,0.058364121,0.001371676,-0.001151635,0.10157376,1
0.044138933,0.000431505,19.02388,0.079998677,431,0.044572376,0.000639862,-0.000192583,0.072666812,1
-0.032346792,0.000131404,-8.183738317,0.046210909,253,-0.03529987,-0.000698274,0.000133186,-0.045699621,1
0.02249897,0.000119663,2.587381513,0.0354313,115,0.025065698,0.000670375,-0.000614589,0.040538826,1
-0.034519136,0.000188474,-11.5984298,0.053611843,336,-0.037494642,-0.000722965,0.000132354,-0.051813784,1
-0.010333083,2.19E-05,-2.438607542,0.017889623,236,-0.009684073,-7.84E-05,0.000318882,-0.020736179,1
0.033764013,0.00034359,7.934543017,0.058611151,235,0.03507211,0.000712917,-0.000436014,0.063913685,1
-0.012060634,7.14E-05,-3.220189243,0.024929771,267,-0.010807066,-0.000306088,0.000152676,-0.024048919,1
0.010676979,3.33E-05,1.612223875,0.01790932,151,0.011693318,0.000235843,-0.000279494,0.020624879,1
0.011132143,3.02E-05,1.235667879,0.017686399,111,0.012417096,0.000344672,-0.000322819,0.020262566,1
-0.012992322,2.11E-05,-3.975650437,0.020839035,306,-0.012922997,-0.000350295,4.14E-05,-0.017956599,1
0.00855399,1.76E-05,0.85539897,0.013472838,100,0.009517516,0.000280302,-0.000276067,0.01544135,1
-0.015368477,4.70E-05,-2.59727259,0.02257018,169,-0.017640944,-0.000248435,0.000289653,-0.026418577,1
0.021900296,0.000139893,3.723050306,0.036776194,170,0.023757598,0.000515398,-0.000442765,0.041657161,1
0.011571028,1.75E-05,3.494450404,0.016472836,302,0.012375135,2.43E-05,-0.000245275,0.018896895,1
-0.010565991,2.83E-05,-1.574332656,0.017606526,149,-0.011108592,-0.000180318,0.000340598,-0.020284866,1
0.042998119,0.000504369,12.51245269,0.069567029,291,0.049834805,0.00041205,-0.000660066,0.078857088,1
-0.03167481,0.000300551,-4.276099371,0.05353001,135,-0.034348151,-0.000722209,0.001010351,-0.06179612,1
0.063281897,0.00113786,10.18838548,0.10544932,161,0.068536619,0.00157797,-0.001311476,0.118991578,1
-0.01323983,3.86E-05,-3.111359944,0.024011679,235,-0.013576231,-0.000597235,2.91E-05,-0.015529178,1
0.016751098,5.52E-05,4.037014592,0.029035788,241,0.0148649,0.000476896,-0.000121308,0.026864402,1
-0.022528878,8.52E-05,-7.997751614,0.038522888,355,-0.023501586,-3.28E-05,0.000600637,-0.044272144,1
0.019601238,9.85E-05,2.469755933,0.031503462,126,0.021697088,0.000567929,-0.000505875,0.036040189,1
0.012708457,7.82E-05,2.643359022,0.025372498,208,0.012772371,0.000234532,-0.000313123,0.028665534,1
-0.03443746,0.000379779,-5.509993632,0.060112502,160,-0.036463188,-0.00079192,0.000870227,-0.06836025,1
0.046363382,0.000950845,18.86989651,0.105274663,407,0.038872478,0.000434825,-0.000494144,0.102204476,1
-0.041763383,0.000533138,-10.0649753,0.075089631,241,-0.04148485,-0.000959767,0.000496099,-0.077904574,1
-0.029469704,0.000226504,-3.447955348,0.047746076,117,-0.032318082,-0.000847548,0.000876131,-0.054559686,1
0.01782417,0.000208731,3.867844981,0.042486763,217,0.011563305,0.000846957,-0.000256495,0.035483863,1
0.017860039,0.000126646,13.85939005,0.041637897,776,0.018767169,0.000667893,-7.72E-06,0.019866443,1
0.012869686,0.000135211,2.21358595,0.050091187,172,0.007618037,0,-0.000191117,0.029210176,1
-0.00731793,8.53E-06,-1.361135044,0.010155911,186,-0.008659404,-0.000151464,6.83E-05,-0.011683295,1
0.016526697,7.68E-05,3.1070191,0.027622695,188,0.017867746,0.000310721,-0.000323544,0.031512403,1
-0.008958652,1.91E-05,-3.538667566,0.016699553,395,-0.009259292,-0.000249048,8.51E-06,-0.009962536,1
-0.067616857,0.001622549,-12.30626799,0.122538,182,-0.070191647,-0.001460576,0.001582618,-0.137419979,1
0.009366439,6.57E-05,2.603870063,0.025563459,278,0.006850277,0.000588322,-6.87E-05,0.01578997,1
-0.01763057,7.79E-05,-6.911183318,0.03414756,392,-0.015278069,-0.000123645,0.000163632,-0.034175541,1
0.005360995,5.38E-06,2.798439499,0.011304765,522,0.005068079,0.000218403,-8.66E-06,0.007151362,1
-0.006901135,1.25E-05,-0.869542974,0.011249096,126,-0.007560573,-0.000186851,0.000194739,-0.012855668,1
-0.014726484,5.89E-05,-2.164793182,0.024204425,147,-0.016058596,-0.000335883,0.000371578,-0.027831305,1
0.007661187,1.63E-05,0.873375322,0.012663588,114,0.008386442,0.000296824,-0.000203267,0.014163971,0
-0.004400148,3.28E-06,-1.095636867,0.007192127,249,-0.00393337,-3.05E-05,9.47E-05,-0.008269342,0
0.004956772,5.35E-06,0.728645528,0.007559985,147,0.005611527,0.000100135,-0.000109555,0.008725512,0
-0.009563859,2.87E-05,-1.644983813,0.016471231,172,-0.010259237,-0.000204636,0.000223475,-0.018803337,0
-0.008080709,2.01E-05,-1.115137788,0.013758062,138,-0.008767649,-0.000210405,0.000229939,-0.015756977,0
-0.009896763,6.29E-06,-8.768531755,0.014030524,886,-0.010636267,-0.000182536,2.54E-06,-0.011041873,0
0.006571999,9.26E-06,1.248679756,0.010288413,190,0.007153685,9.07E-05,-0.000133577,0.011889679,0
-0.009196698,2.40E-05,-1.55424198,0.01536663,169,-0.009979616,-0.000207464,0.000190483,-0.017381436,0
0.006867671,1.23E-05,1.071356668,0.011278004,156,0.007421301,0.000133336,-0.000178019,0.012938852,0
-0.006147895,8.15E-06,-1.149656438,0.009205522,187,-0.007114954,-0.000126225,8.50E-05,-0.010792743,0
-0.006382442,2.34E-05,-1.959409699,0.015983153,307,-0.003828165,-5.23E-05,0.000244886,-0.018345492,0
0.005445102,8.05E-06,0.620741584,0.008896269,114,0.006002748,0.000197699,-0.000147937,0.010031417,0
0.012873016,5.41E-05,2.394381007,0.022462011,186,0.013733875,0.000263047,-0.00027638,0.025572348,0
-0.004165254,4.31E-06,-0.458177948,0.00662175,110,-0.004628528,-0.000146786,0.000112928,-0.007534027,0
0.003415677,5.94E-06,1.123757662,0.008086105,329,0.003103021,1.37E-05,-0.000111191,0.009182901,0
-0.003501263,2.30E-06,-0.647733715,0.005316233,185,-0.003813422,-4.20E-05,7.94E-05,-0.006165388,0
0.005566335,7.86E-06,0.807118585,0.008974677,145,0.006128389,0.000122369,-0.000139677,0.010327142,0
-0.014373526,0.000148803,-4.585154797,0.038413517,319,-0.007189536,-0.000115886,0.000688878,-0.044305371,1
0.083734923,0.002339023,15.15602103,0.147752582,181,0.088025884,0.00192793,-0.00175513,0.164941727,1
-0.023817802,0.000134751,-2.929589696,0.037415572,123,-0.026548777,-0.000689529,0.000594713,-0.042883324,1
0.016012398,5.54E-05,2.674070542,0.024858689,167,0.017738759,0.000397102,-0.000242417,0.028034569,1
-0.011150922,2.36E-05,-3.189163737,0.017814113,286,-0.012577351,-0.000299107,6.94E-05,-0.018802847,0
0.003958661,2.07E-06,1.393448781,0.006562754,352,0.00401026,3.36E-05,-1.73E-05,0.005661403,0
0.002840764,2.22E-06,0.340891737,0.004692993,120,0.003101467,8.70E-05,-8.24E-05,0.005325752,0
0.004546512,5.88E-06,0.56831396,0.007570948,125,0.004961516,0.00012652,-0.000134646,0.008630961,0
-0.003393015,2.31E-06,-1.136660069,0.005338738,335,-0.003893819,-0.000109373,1.59E-05,-0.005630126,0
-0.002723198,2.09E-06,-0.318614199,0.004500148,117,-0.00297082,-7.38E-05,9.02E-05,-0.005187038,0
0.008700945,1.98E-05,1.435655928,0.01416262,165,0.009491594,0.000182383,-0.000181374,0.016218343,0
-0.006789236,1.28E-05,-1.656573469,0.011802587,244,-0.006696404,-0.000154949,7.25E-05,-0.012243481,0
0.007293622,3.40E-05,2.421482365,0.0178964,332,0.004257772,5.69E-05,-0.000241787,0.020691714,0
-0.009550038,2.35E-05,-1.594856362,0.015516968,167,-0.010379609,-0.000236205,0.000169721,-0.017385923,0
0.009060774,2.20E-05,1.721547055,0.015107098,190,0.009705909,0.000143272,-0.000205231,0.017325115,0
0.010126273,1.61E-05,3.007503142,0.014625659,297,0.011701031,5.57E-05,-0.000144758,0.016859559,0
-0.003837943,4.00E-06,-0.42984967,0.006309123,112,-0.00420073,-0.000134862,0.000111127,-0.007117578,0
-0.008170352,1.70E-05,-2.75340864,0.012838062,337,-0.009431559,-8.77E-05,7.67E-05,-0.015268766,0
-0.006450056,1.63E-05,-0.98685854,0.011847847,153,-0.006805427,-0.000149629,0.000203803,-0.013584504,0
0.009427697,1.96E-05,1.338732998,0.014542403,142,0.010526112,0.000200593,-0.000217679,0.01676857,0
-0.009766198,2.56E-05,-1.416098651,0.016068843,145,-0.010576695,-0.000275549,0.000209819,-0.018074767,0
0.012448863,3.11E-05,4.668323739,0.019417085,375,0.013379032,3.98E-05,-0.00015659,0.021410999,0
0.010657922,4.15E-05,2.227505606,0.019416261,209,0.011148328,0.000198083,-0.000228386,0.021847117,0
0.004610577,4.36E-06,1.466163548,0.007353514,318,0.004929971,8.42E-05,-2.90E-05,0.007849138,0
0.010833491,3.58E-05,3.076711307,0.017512378,284,0.012415891,0.000135872,-0.00014578,0.020691211,0
-0.005109013,1.41E-05,-1.680865415,0.011344446,329,-0.004336512,-9.38E-05,5.72E-05,-0.010014564,0
0.000769504,7.54E-08,0.139280206,0.001195921,181,0.000781693,2.90E-05,-3.35E-06,0.001002156,0
-0.003486587,3.27E-06,-0.505555157,0.00565289,145,-0.003892944,-7.26E-05,9.29E-05,-0.006539722,0
0.008511496,1.74E-05,1.61718426,0.013430917,190,0.0095044,0.000163719,-0.000135174,0.015410501,0
-0.005153498,5.05E-06,-1.989250279,0.008213589,386,-0.005475227,-1.29E-05,5.16E-05,-0.008244257,0
0.008784724,2.37E-05,1.475833674,0.014911663,168,0.009573353,0.000174204,-0.000214972,0.017121244,0
-0.008115239,2.09E-05,-1.241631536,0.013900967,153,-0.008868215,-0.000232409,0.00018132,-0.015606929,0
-0.009487557,2.95E-05,-2.647028499,0.016531616,279,-0.010316027,-0.000174893,0.000107459,-0.018602762,0
0.001728921,6.78E-07,0.179807781,0.002668661,104,0.001941126,5.58E-05,-5.00E-05,0.00306598,0
-0.004158283,4.50E-06,-0.557209905,0.006726927,134,-0.004588845,-9.92E-05,0.000113479,-0.007765868,0
0.009225349,2.04E-05,1.448379846,0.014574755,157,0.010274732,0.000169936,-0.000220397,0.016867435,0
-0.007871826,6.29E-05,-2.881088188,0.023256288,366,-0.003144538,-0.000336768,6.95E-05,-0.016271038,0
-0.006613829,1.88E-05,-1.494725308,0.013131682,226,-0.006342848,-0.000145222,0.000119343,-0.013550175,0
0.003922051,4.66E-06,0.447113859,0.006664863,114,0.004241719,0.000104834,-0.000145648,0.00764621,0
-0.011358856,4.24E-05,-1.987799834,0.020117254,175,-0.011813516,-0.000300777,0.00022227,-0.022017571,0
0.009468597,6.01E-05,5.567534973,0.024773988,588,0.006915934,0.000132446,-4.96E-05,0.017069255,0
-0.002564685,1.38E-06,-0.646300522,0.004524549,252,-0.002624078,-6.33E-06,8.95E-05,-0.005191912,0
0.002503334,1.47E-06,0.252836684,0.003960364,101,0.002743826,9.31E-05,-7.20E-05,0.00447607,0
-0.003873883,3.95E-06,-0.472613757,0.006271017,122,-0.004280108,-9.74E-05,0.000121421,-0.00721609,0
0.009946409,1.61E-05,3.898992197,0.015563814,392,0.009922346,0.000170071,-3.65E-05,0.015239306,0
0.004605654,5.40E-06,0.598734983,0.007380948,130,0.005107663,0.000113598,-0.000126303,0.008500931,0
0.003854471,2.97E-06,0.447118598,0.005700938,116,0.004395043,0.000104189,-9.01E-05,0.006580049,0
-0.010501741,2.95E-05,-3.728118116,0.019370078,355,-0.01081043,-0.000258236,1.09E-05,-0.011866097,0
0.006404383,1.11E-05,0.826165394,0.010551056,129,0.006959365,0.000212902,-0.00015027,0.01180878,0
0.006854903,1.31E-05,1.24073736,0.011578528,181,0.007320347,0.00011547,-0.000162555,0.013303704,0
0.004047759,3.77E-06,0.416919212,0.00625807,103,0.004566142,0.000129519,-0.000120602,0.007212248,0
-0.008302034,3.30E-05,-3.984976346,0.019407277,480,-0.007397242,-1.40E-05,0.000137088,-0.0182218,0
0.009960653,3.32E-05,1.225160312,0.017434262,123,0.010635929,0.000261819,-0.000366406,0.019974008,0
0.010389296,2.72E-05,1.070097536,0.016660403,103,0.011401989,0.000401992,-0.000299559,0.01890588,0
0.007226168,1.29E-05,0.888818684,0.011552797,123,0.007980181,0.000211783,-0.000186545,0.013171947,0
-0.020113211,0.000247497,-6.979284351,0.045860604,347,-0.016585048,-0.000289019,0.000322033,-0.046049908,0
0.006061882,1.22E-05,1.169943234,0.010690311,193,0.006390536,0.000138959,-0.000112768,0.011938193,0
-0.012745995,0.0001014,-2.816864935,0.028474398,221,-0.010915725,-0.000193636,0.000489428,-0.032858584,0
0.027715686,0.000197838,4.212784254,0.044977933,152,0.030376406,0.000684239,-0.000584959,0.051161804,0
-0.015758901,5.40E-05,-2.095933899,0.024008204,133,-0.017824337,-0.000376879,0.000359561,-0.027760089,0
0.018886763,9.27E-05,2.681920404,0.030558563,142,0.020826491,0.00048184,-0.000442151,0.034862553,0
0.007478115,1.28E-05,0.747811454,0.011535307,100,0.008418245,0.000239556,-0.000230795,0.013269993,0
-0.020530214,0.000123154,-3.100062308,0.034611949,151,-0.022266175,-0.000503026,0.000501051,-0.039266383,0
0.011424399,2.25E-05,2.547641083,0.017265209,223,0.01250711,0.000261834,-9.53E-05,0.018741602,0
-0.007747641,1.16E-05,-1.665742843,0.011144002,215,-0.009027383,-9.70E-05,0.000110529,-0.013069711,0
0.00529173,7.94E-06,0.730258724,0.008824232,138,0.005761085,0.000126314,-0.000151978,0.010126831,0
-0.006039188,8.10E-06,-1.666815987,0.010771852,276,-0.004959799,-4.11E-05,0.000148231,-0.012435803,0
-0.007544007,1.54E-05,-1.063704937,0.012385725,141,-0.008256783,-0.000171207,0.000202757,-0.014256354,0
